Timestamp,Station,Freeway,Direction,Lane Type,Latitude,Longitude,Location,Abs_PM,Total Flow (veh/5min),Lane1 Flow (veh/5min),Lane2 Flow (veh/5min),Lane3 Flow (veh/5min),Lane4 Flow (veh/5min),Lane5 Flow (veh/5min),Lane6 Flow (veh/5min)
14:15:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,26.333333333333332,26.333333333333332,,,,,
14:15:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
14:20:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,30.666666666666668,30.666666666666668,,,,,
14:20:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
14:25:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,21.0,21.0,,,,,
14:25:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
14:30:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,28.0,28.0,,,,,
14:30:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
14:35:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,31.666666666666668,31.666666666666668,,,,,
14:35:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
14:40:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,44.0,44.0,,,,,
14:40:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
14:45:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,48.666666666666664,48.666666666666664,,,,,
14:45:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
14:50:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,31.666666666666668,31.666666666666668,,,,,
14:50:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
14:55:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,37.333333333333336,37.333333333333336,,,,,
14:55:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
15:00:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,40.666666666666664,40.666666666666664,,,,,
15:00:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
15:05:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,34.666666666666664,34.666666666666664,,,,,
15:05:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
15:10:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,40.666666666666664,40.666666666666664,,,,,
15:10:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
15:15:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,52.666666666666664,52.666666666666664,,,,,
15:15:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
15:20:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,41.666666666666664,41.666666666666664,,,,,
15:20:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
15:25:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,46.0,46.0,,,,,
